11 09 2005;1;1;1;2005;Targeted;1;Campbell County High School;High;jacksboro;TN;Rural;Current Student;M;15;0;perpetrator brought gun to school;when confronted about it by administrators;he shot them;1444;36.4000794;-84.1332593;;;
05 17 2005;4;1;2;2005;Targeted;1;highland;Elementary;lower allen township;PA;Suburb;Boyfriend of Parent of Student;M;47;1;couple argued in parking lot of school;boyfriend killed girlfriend then himself;445;40.2306456;-76.898307;;;;
03 21 2005;7;1;3;2005;Random;9;Red Lake Middle School;High;red lake;MN;Rural;Past Student;M;16;1;killed grandfather and grandfather's girlfriend then went to the school. Perpetrator no longer attended the school;possibly had been expelled;and had been bullied;258;48.155022;-95.102205;;;
03 02 2005;10;1;4;2005;Targeted;1;stewart country schools;nan;cumberland city;TN;Rural;Current Student;M;14;0;student killed bus driver who had kicked him off the bus for using tobacco;;36.485329;-87.8300231;;;;;
10 02 2006;1;1;1;2006;Random;5;Amish Schoolhouse;Elementary;lancaster county;PA;Rural;Unknown;M;32;1;perpetrator held female students hostage and killed 5.;26;39.9539915;-76.0807861;;;;;
10 29 2006;2.3333333333;11;2;2006;Targeted;1;birney;Elementary;fresno;CA;City;Unknown;M;;0;;874;36.7771715;-119.7743112;;;;;
08 25 2006;3.6666666667;21;3;2006;Targeted;2;Essex Elementary School;Elementary;essex;VT;Rural;Ex-boyfriend of Employee;M;27;0;killed ex-girlfriend and her mother;404;44.5129267;-73.0557086;;;;;
12 26 2006;5;1;4;2006;Random;3;orange;High;hillsborough;NC;Rural;Past Student;M;19;0;killed father at home;then drove to school;he was interested in the Columbine shooting;1010;36.0926405;-79.0947347;;;
01 13 2006;6.3333333333;11;5;2006;Targeted;1;pinson valley;High;Birmingham;AL;Rural;Student at Different School;M;20;0;victim and perpetrator got into fight after watching a basketball game;1030;33.7037127;-86.6686005;;;;;
09 27 2006;7.6666666667;21;6;2006;Random;1;Platte Canyon High;High;bailey;CO;Rural;Unknown;M;53;1;hostage situation;perpetrator took girls hostage;sexually assaulted them;killed one who ran away;470;39.455607;-105.646994;;
09 03 2006;9;1;7;2006;Targeted;2;Sheperd University;College;shepherdstown;WV;Town;Unknown;M;49;1;killed his two sons;3351;39.4337106;-77.804161;;;;;
06 05 2006;10.3333333333;11;8;2006;Targeted;1;venice;High;los angeles;CA;City;Unknown;M;21;0;gang-related robbery of the victim's brother's chain around his neck;victim was shot while trying to defend his brother;3210;33.9975113;-118.4453562;;;;
09 29 2006;11.6666666667;21;9;2006;Targeted;1;Weston High School;High;cazenovia;WI;Rural;Current Student;M;15;0;perpetrator had been bullied;also had been given a disciplinary warning and in-school suspension;137;43.4805359;-90.1901266;;;;
09 21 2007;1;1;1;2007;Other;1;delaware state;College;dover;DE;City;Current Student;M;18;0;perpetrator aiming at person and hit bystanders;;39.6795559;-75.7529906;;;;;
01 04 2007;2.5;16;2;2007;Targeted;1;Henry Foss High School;High;tacoma;WA;City;Current Student;M;18;0;victim and perpetrator knew each other;motive unknown;possibly mental illness;1749;47.242077;-122.494171;;;
12 21 2007;4;1;3;2007;Targeted;1;james logan;High;union city;CA;Suburb;Unknown;;;0;;4068;37.5921569;-122.0257949;;;;;
08 05 2007;5.5;16;4;2007;Targeted;3;mount vernon;Elementary;newark;NJ;City;Unknown;M;28;0;gang-related robbery;1074;40.7373233;-74.2451466;;;;;
09 30 2007;7;1;5;2007;Targeted;1;university of memphis;College;memphis;TN;City;Current Student;M;20;0;victim used to date the girlfriend of one of the perpetrators;robbery motive as well. Victim tried to drive away and crashed car into tree;was pronounced dead.;20562;35.1187013;-89.9373109;;;
04 02 2007;8.5;16;6;2007;Targeted;1;university of washington;College;seattle;WA;City;Boyfriend of School Employee;M;41;1;pereptrator killed ex-girlfriend;;47.6560988;-122.3105485;;;;;
04 16 2007;10;1;7;2007;Random;32;Virginia Tech;College;College;blacksburg;VA;City;Current Student;M;23;1;rampage shooting;possibly also due to bullying;;37.2283333;-80.4180556;;;
12 09 2007;11.5;16;8;2007;Random;4;ywam missonary center and new life church;High;arvada;CO;Suburb;Past Student;M;24;1;perpetrator had been expelled;he also was picked on;;39.81004;-105.140785;;;;
08 21 2008;1;1;1;2008;Targeted;1;central;High;knoxville;TN;City;Current Student;M;15;0;;1368;36.0409152;-83.9257414;;;;;
03 03 2008;2.3333333333;11;2;2008;Targeted;1;Crane Tech High;High;chicago;IL;City;Current Student;M;15;0;;981;41.9344766;-87.6825558;;;;;
11 12 2008;3.6666666667;21;3;2008;Targeted;1;dillard;High;ft. lauderdale;FL;City;Current Student;F;15;0;perpetrator was rehected by the victim http://articles.sun-sentinel.com/2010-03-26/news/fl-dillard-shooting-sentencing-20100325_1_teah-wimberly-amanda-collette-larry-s-davis;1981;26.1389746;-80.1753241;;;;;
02 14 2008;5;1;4;2008;Targeted;1;E.O. Green;Middle;oxnard;CA;City;Current Student;M;14;0;victim had recently come out as homosexual;defense claimed victim had been harrassing perpetrator;1065;34.1647273;-119.1820515;;;;
02 08 2008;6.3333333333;11;5;2008;Random;2;louisiana technical college;College;baton rouge;LA;City;Current Student;F;23;1;motive unknown;perpetrator was homeless;;30.4774164;-91.1553938;;;;
10 13 2008;7.6666666667;21;6;2008;Targeted;1;NE Lakeview community college;College;san antonio;TX;Suburb;Employee;M;62;0;perpetrator killed co-worker librarian due to a dispute;;29.42458;-98.494614;;;;;
02 14 2008;9;1;7;2008;Random;5;northern illinois university;College;dekalb;IL;Suburb;Past Student;M;27;1;perpetrator may have had mental illness;perpetrator had recently lost his job and had to transfer to a different university due to his graduate program at NIU being re-structured;;41.9375291;-88.7759213;;;;
03 29 2008;10.3333333333;11;8;2008;Other;1;simeon career academy;High;chicago;IL;City;Unknown;;17;0;unknown cause of argument;possibly due to basketball game students were watching;1566;41.7447563;-87.6344934;;;;
10 26 2008;11.6666666667;21;9;2008;Targeted;2;university of central arkansas;College;conway;AR;Town;Unknown;M;19;0;motive unknown;but victims were targeted;12974;35.0792521;-92.4571016;;;;
06 24 2009;1;1;1;2009;Targeted;1;aplington-parkersburg;High;parkersburg;IA;Rural;Past Student;M;24;0;perpetrator killed his past coach;motive unknown;possibly mental health issues;;42.5730354;-92.77853;;;
01 23 2009;1.9230769231;29;2;2009;Targeted;1;cahokia;High;cahokia;IL;Suburb;Unknown;M;21;0;http://stlouis.cbslocal.com/2011/05/26/guilty-plea-in-cahokia-gang-killing/;1150;38.5653292;-90.1648327;;;;;
10 16 2009;2.8461538462;26;3;2009;Other;1;carolina forest;High;carolina forest;SC;Rural;Police Officer;;;0;the victim had attacked and stabbed the perpetrator;perpetrator was police office who worked at the school;1913;33.7781709;-78.9715137;;;;
09 03 2009;3.7692307692;24;4;2009;Other;1;Clark Atlanta;College;altanta;GA;City;Student at Different School;;;0;bystander in fight between two groups of people;;33.7453845;-84.4099276;;;;;
03 09 2009;4.6923076923;22;5;2009;Other;1;fort pierce westwood;High;ft pierce;FL;Suburb;Unknown;;;0;found dead at bus stop;1452;27.4614273;-80.3719957;;;;;
05 18 2009;5.6153846154;19;6;2009;Targeted;1;harvard university;College;cambridge;MA;City;Unknown;M;20;0;perpetrator tried to rob victim of money and drugs;21115;42.3784302;-71.1164415;;;;;
04 10 2009;6.5384615385;17;7;2009;Targeted;1;henry ford community college;College;dearborn;MI;Suburb;Current Student;M;28;1;possibly meant as an act against women;as the perpetrator was part of an online group against women;14718;42.3239264;-83.2357613;;;;
06 09 2009;7.4615384615;15;8;2009;Targeted;1;Leestown Middle;Middle;lexington;KY;City;Employee;M;27;0;perpetrator killed co-worker;528;38.0720211;-84.5341069;;;;;
09 11 2009;8.3846153846;13;9;2009;Targeted;2;owosso;High;owosso;MI;Rural;Unknown;M;33;0;perpetrator targeted and killed a man who was protesting against abortion outside of the school;1088;43.012263;-84.160997;;;;;
04 02 2009;9.3076923077;10;10;2009;Targeted;1;radford university;College;radford;VA;Town;Employee;M;22;0;killed ex-boyfriend of woman he was dating;8878;37.1390153;-80.5495015;;;;;
02 07 2009;10.2307692308;8;11;2009;Targeted;1;university of houston;College;houston;TX;City;Current Student;M;32;0;perpetrator killed homeless man because he felt the police were not preventing enough crime and he did not like the homeless;37006;29.720507;-95.3435488;;;;;
05 06 2009;11.1538461538;6;12;2009;Targeted;1;weslayan university;College;middletown;CT;City;Unknown;M;29;0;perpetrator was schizophrenic.  Also was anti-semetic and targeted victim because she was Jewish;also relationship motives.  Perpetrator and victim had been on friendly terms;until perpetrator began to harass victim;15345;41.5556542;-72.655649;;;
10 30 2009;12.0769230769;3;13;2009;Other;1;wilson;High;long beach;CA;City;Unknown;M;16;0;;4343;33.9986232;-117.947286;;;;;
10 01 2010;1;1;1;2010;Targeted;1;alisal;High;salinas;CA;City;Unknown;;;0;police say gang related shooting;2422;36.6846819;-121.6004996;;;;;
02 26 2010;2.5;16;2;2010;Targeted;1;birney;Elementary;tacoma;WA;City;Stalker of a School Employee;M;30;0;perpetrator had been stalking victim;349;47.1878768;-122.450401;;;;;
02 05 2010;4;1;3;2010;Other;1;discovery;Middle;madison;AL;Suburb;Current Student;M;14;0;unknown motive;victim may have been targeted;1000;34.740964;-86.741168;;;;
01 20 2010;5.5;16;4;2010;Targeted;1;livingstone;High;livingston;AL;Rural;Husband of School Employee;M;32;0;shot at killed estranged wife at school where she worked;410;32.5856914;-88.1872476;;;;;
10 03 2010;7;1;5;2010;Targeted;1;mid-atlantic christian university;College;elizabeth city;NC;Town;Police Officer;M;23;0;disagreement about a personal matter;unknown cause of disagreement;178;36.304554;-76.217087;;;;
03 09 2010;8.5;16;6;2010;Targeted;1;ohio state university;College;columbus;OH;City;Employee;M;51;1;custodian at school;killed co-worker and self after being fired;56064;39.9961755;-83.018795;;;;
10 24 2010;10;1;7;2010;Other;1;topeka west;High;topeka;KS;City;Unknown;M;21;0;drug deal at night on school campus;1087;39.0315616;-95.7459347;;;;;
02 12 2010;11.5;16;8;2010;Targeted;3;university of alabama;College;huntsville;AL;City;Teacher;F;44;0;professor who was denied tenure killed 3 other professors;;33.2151183;-87.5466729;;;;;
02 23 2011;1;1;1;2011;Targeted;1;Coast Career Institue;College;LA;CA;City;Current Student;M;22;0;killed his teacher in front of class;646;34.036453;-118.262688;;;;;
02 02 2011;2.7142857143;22;2;2011;Targeted;1;Louisiana Schnell Elementary School;Elementary;placerville;CA;Town;Employee;M;17;0;disagreement between custodian perpetrator and school principal over hiring of a nighttime janitor;perpetrator also thought he had been fired;424;38.7351808;-120.7768784;;;;
01 05 2011;4.4285714286;14;3;2011;Targeted;1;millard south;High;omaha;NE;City;Current Student;M;44;1;;2043;41.2041657;-96.1466863;;;;;
04 06 2011;6.1428571429;5;4;2011;Targeted;1;southern union community college;College;opelika;AL;Rural;Unknown;M;34;0;domestic violence dispute;;33.1276199;-85.5716212;;;;;
12 08 2011;7.8571428571;27;5;2011;Other;1;Virginia Tech;College;blacksburg;VA;City;Student at Different School;M;22;1;motive unknown;killed campus police officer;28650;37.2283333;-80.4180556;;;;
03 31 2011;9.5714285714;18;6;2011;Targeted;1;worthing high;High;houston;TX;City;Unknown;;;0;;935;29.6574534;-95.366883;;;;;
02 06 2011;11.2857142857;10;7;2011;Random;1;youngstown university;College;youngtown;OH;City;Unknown;M;22;0;dispute at a party led to perpetrators being asked to leave;they returned at sprayed bullets into the crowd;13698;41.1042248;-80.6470194;;;;
02 27 2012;1;1;1;2012;Targeted;3;Chardon High;High;Chardon;OH;Town;Current Student;M;17;0;no clear motive;possibly for attention http://stateimpact.npr.org/ohio/2013/03/19/chardon-high-school-shooter-t-j-lane-killed-for-attention-for-evils-sake-for-no-reason-at-all/;possibly due to being bullied http://www.huffingtonpost.com/2012/02/28/tj-lane-chardon-high-school-suspect_n_1306511.html;but possibly not bullied http://news.yahoo.com/no-bullying-chardon-ohio-high-school-shooting-despite-184800580.html;;41.5914386;-81.2001012;;
03 06 2012;3.4;13;2;2012;Targeted;1;episcopal high;High;jacksonville;FL;City;Teacher;;;0;fired teacher returned to campus and killed headmistress;;30.3071841;-81.6400945;;;;;
03 24 2012;5.8;25;3;2012;Targeted;1;mississippi state;College;starkville;MS;Town;Unknown;;;0;unknown motive;victim killed in dormatory room;21424;33.454844;-88.7886639;;;;
04 02 2012;8.2;7;4;2012;Random;7;Oikos;College;Oakland;CA;City;Past Student;M;43;0;;;37.741001;-122.202003;;;;;
12 14 2012;10.6;19;5;2012;Random;27;Sandy Hook Elementary;Elementary;Newtown;CT;Suburb;Past Student;M;20;1;killed mother first;motive unclear;626;41.4200956;-73.2787274;;;;
01 07 2013;1;7;;2013;Targeted;1;;Elementary;Fort Myers;FL;;;;;;;;;;;;;;
01 15 2013;1;15;;2013;Targeted;3;;College;Hazard;KY;;;;;;;;;;;;;;
01 16 2013;1;16;;2013;Other;1;;College;Chicago;IL;;;;;;;;;;;;;;
02 13 2013;2;13;;2013;Targeted;1;;Elementary;San Leandro;CA;;;;;;;;;;;;;;
06 07 2013;6;7;;2013;Random;4;;College;Santa Monica;CA;;;;;;;;;;;;;;
06 20 2013;6;20;;2013;Targeted;2;;High;West Palm Beach;FL;;;;;;;;;;;;;;
08 23 2013;8;23;;2013;Targeted;1;;High;Sardis;MS;;;;;;;;;;;;;;
09 21 2013;9;21;;2013;Targeted;1;;College;Savannah;GA;;;;;;;;;;;;;;
10 21 2013;10;21;;2013;Random;1;;Middle;Sparks;NV;;;;;;;;;;;;;;
12 13 2013;12;13;;2013;Other;1;;High;Arapahoe County;CO;;;;;;;;;;;;;;
01 21 2014;1;21;;2014;Targeted;1;;College;West Lafayette;IN;;;;;;;;;;;;;;
01 24 2014;1;24;;2014;Targeted;1;;College;Orangeburg;SC;;;;;;;;;;;;;;
01 25 2014;1;25;;2014;Targeted;1;;College;Los Angeles;CA;;;;;;;;;;;;;;
04 11 2014;4;11;;2014;Random;1;;High;Detroit;MI;;;;;;;;;;;;;;
04 21 2014;4;21;;2014;Targeted;1;;Elementary;Griffith;IN;;;;;;;;;;;;;;
05 23 2014;5;23;;2014;Random;6;;College;Santa Barbara;CA;;;;;;;;;;;;;;
06 05 2014;6;5;;2014;Random;1;;College;Seattle;WA;;;;;;;;;;;;;;
06 10 2014;6;10;;2014;Other;1;;High;Troutdale;OR;;;;;;;;;;;;;;
10 24 2014;10;24;;2014;Targeted;3;;High;Marysville;WA;;;;;;;;;;;;;;
